step,init_q,running_discounted_reward,running_reward,running_time
16500,616.6298217773438,-1153.2154541015625,-1223.91845703125,129.2691192626953
16600,616.6298217773438,-1022.0924682617188,-1081.8553466796875,119.64318084716797
16700,616.6298217773438,-1043.1693115234375,-1104.6251220703125,121.43601989746094
16800,616.6298217773438,-996.5606079101562,-1053.67138671875,117.15225982666016
16900,616.6298217773438,-977.9666137695312,-1032.23046875,115.99464416503906
17000,616.6298217773438,-947.044189453125,-996.97314453125,114.14266967773438
17100,616.6298217773438,-969.804443359375,-1023.8761596679688,114.09375762939453
17200,616.6298217773438,-936.21533203125,-988.1646728515625,112.22836303710938
17300,616.6298217773438,-967.130126953125,-1020.9937133789062,114.5169448852539
17400,616.6298217773438,-944.8662719726562,-994.6419677734375,113.60154724121094
17500,616.6298217773438,-877.537841796875,-922.0992431640625,108.70414733886719
17600,616.6298217773438,-886.786865234375,-931.2342529296875,109.66893768310547
17700,616.6298217773438,-875.983154296875,-919.1666259765625,108.58548736572266
17800,616.6298217773438,-874.5299072265625,-917.3485107421875,109.02215576171875
17900,616.6304321289062,-793.1162109375,-830.6448974609375,103.42449188232422
18000,616.6318969726562,-722.1029663085938,-753.7975463867188,98.03463745117188
18100,616.6321411132812,-796.9210205078125,-838.0926513671875,102.03290557861328
18200,616.6322631835938,-700.5269775390625,-735.0087280273438,95.87615203857422
18300,616.6322631835938,-671.3375244140625,-703.3790283203125,93.95734405517578
18400,616.6322631835938,-720.8287353515625,-757.02001953125,95.91900634765625
18500,616.6322631835938,-799.3240966796875,-844.0333251953125,99.19805145263672
18600,616.6322631835938,-741.6903686523438,-780.389404296875,95.3145523071289
18700,616.6322631835938,-723.2017822265625,-758.4871826171875,94.77388763427734
18800,616.6322631835938,-693.2435302734375,-726.2708129882812,93.72843170166016
18900,616.6322631835938,-769.9444580078125,-811.5679931640625,98.06700897216797
19000,616.6322631835938,-737.7071533203125,-775.7335205078125,96.57672882080078
19100,616.6322631835938,-715.6155395507812,-749.6759033203125,95.20799255371094
19200,616.6322631835938,-692.202880859375,-723.6329345703125,93.84021759033203
19300,616.6322631835938,-719.5048217773438,-752.1893920898438,96.24820709228516
19400,616.6322631835938,-715.3643188476562,-745.9293823242188,96.21275329589844
19500,616.6322631835938,-728.7230834960938,-760.1785888671875,97.4932632446289
19600,616.6322631835938,-753.7553100585938,-786.28515625,99.0436019897461
19700,616.6322631835938,-748.5882568359375,-779.05224609375,98.70559692382812
19800,616.6322631835938,-707.133544921875,-734.3781127929688,95.95805358886719
19900,616.6322631835938,-726.420166015625,-753.4742431640625,96.68214416503906
20000,616.6322631835938,-700.4756469726562,-725.9382934570312,94.48563385009766
20100,616.6322631835938,-657.8309936523438,-680.3358764648438,92.11578369140625
20200,616.6322631835938,-555.8270874023438,-573.533447265625,85.46646118164062
20300,616.6322631835938,-489.6050109863281,-502.936279296875,81.867431640625
20400,616.6322631835938,-515.033447265625,-529.0867919921875,83.0478515625
20500,616.6322631835938,-498.423583984375,-511.0205383300781,82.2794418334961
20600,616.6322631835938,-505.0553894042969,-517.0977172851562,83.6534423828125
20700,616.6322631835938,-519.276123046875,-531.3488159179688,84.40848541259766
20800,616.6322631835938,-493.74462890625,-504.0964660644531,82.15615844726562
20900,616.6322631835938,-519.3207397460938,-530.276123046875,83.7571792602539
21000,616.6322631835938,-507.1836242675781,-516.8179321289062,83.43460845947266
21100,616.6322631835938,-495.9452209472656,-504.83697509765625,82.2134780883789
21200,616.6322631835938,-486.9587097167969,-495.488037109375,80.96072387695312
21300,616.6322631835938,-467.57977294921875,-474.8402404785156,80.41954803466797
21400,616.6322631835938,-487.4743347167969,-494.6426086425781,81.6761474609375
21500,616.6322631835938,-460.1702880859375,-465.8050537109375,80.08271789550781
21600,616.6322631835938,-476.99530029296875,-483.1159362792969,80.40965270996094
21700,616.6322631835938,-443.3899230957031,-447.886962890625,78.5519790649414
21800,616.6322631835938,-436.4571838378906,-440.77496337890625,78.34941101074219
21900,616.6322631835938,-413.9654846191406,-417.2646484375,77.08784484863281
22000,616.6322631835938,-435.90728759765625,-440.76611328125,79.10845184326172
22100,616.6322631835938,-513.6646118164062,-526.509521484375,82.60961151123047
22200,616.6322631835938,-509.4000549316406,-521.6798706054688,81.92913055419922
22300,616.6322631835938,-528.9887084960938,-542.5335083007812,84.94853973388672
22400,616.6322631835938,-501.3941650390625,-513.6199340820312,83.28230285644531
22500,616.6322631835938,-518.9185180664062,-531.3051147460938,83.8747787475586
22600,616.6322631835938,-474.0238342285156,-484.256591796875,80.38864135742188
22700,616.6322631835938,-498.1288757324219,-508.5728454589844,81.39450073242188
22800,616.6322631835938,-483.45263671875,-493.29974365234375,81.03353118896484
22900,616.6322631835938,-457.20037841796875,-465.3865661621094,79.67901611328125
23000,616.6322631835938,-452.1104736328125,-461.7502136230469,79.65392303466797
23100,616.6322631835938,-402.4896545410156,-409.342041015625,76.14834594726562
23200,616.6322631835938,-390.4128723144531,-396.3337707519531,75.30387878417969
23300,616.6322631835938,-311.83441162109375,-314.52978515625,70.32445526123047
23400,616.6322631835938,-331.96044921875,-335.0479736328125,71.0582275390625
23500,616.6322631835938,-350.0851135253906,-353.9986267089844,71.73373413085938
23600,616.6322631835938,-248.52828979492188,-249.40538024902344,65.73130798339844
23700,616.6322631835938,-234.19154357910156,-235.08326721191406,65.11418914794922
23800,616.6322631835938,-260.6448669433594,-261.86260986328125,66.85055541992188
23900,616.6322631835938,-219.1514434814453,-219.21353149414062,64.27762603759766
24000,616.6322631835938,-240.0045928955078,-240.47413635253906,65.88078308105469
24100,616.6322631835938,-192.8456573486328,-191.9161376953125,62.959537506103516
24200,616.6322631835938,-252.55929565429688,-254.33938598632812,66.73348236083984
24300,616.6322631835938,-231.4626007080078,-231.67337036132812,65.06124114990234
24400,616.6322631835938,-210.8885498046875,-210.19656372070312,63.79902267456055
24500,616.6322631835938,-233.10275268554688,-232.1634521484375,65.81524658203125
24600,616.6322631835938,-242.25686645507812,-241.2005157470703,65.7920150756836
24700,616.6322631835938,-203.494384765625,-201.4803009033203,63.280426025390625
24800,616.6322631835938,-221.4364013671875,-219.57196044921875,63.76255416870117
24900,616.6322631835938,-182.8968963623047,-180.30555725097656,60.63311004638672
25000,616.6322631835938,-178.7557373046875,-175.37905883789062,60.43718719482422
25100,616.6322631835938,-190.0599822998047,-186.05113220214844,61.1333122253418
25200,616.6322631835938,-208.40249633789062,-204.79454040527344,62.20156478881836
25300,616.6322631835938,-218.28765869140625,-214.74081420898438,62.26219177246094
25400,616.6322631835938,-230.50804138183594,-227.59393310546875,63.08412551879883
25500,616.6322631835938,-205.96717834472656,-202.581298828125,62.166629791259766
25600,616.6322631835938,-196.59402465820312,-192.45530700683594,61.65442657470703
25700,616.6322631835938,-226.63201904296875,-222.75323486328125,63.76811981201172
25800,616.6322631835938,-244.0074462890625,-241.9111328125,65.1407241821289
25900,616.6322631835938,-260.67901611328125,-258.8104553222656,65.83369445800781
26000,616.6322631835938,-328.4359436035156,-331.05926513671875,69.63835144042969
26100,616.6322631835938,-300.47149658203125,-301.5406188964844,67.6216812133789
26200,616.6322631835938,-264.1387023925781,-263.76507568359375,64.91557312011719
26300,616.6322631835938,-239.00941467285156,-238.41989135742188,63.021053314208984
26400,616.6322631835938,-205.75184631347656,-204.6223602294922,61.095001220703125
26500,616.6322631835938,-291.3226318359375,-299.2296142578125,65.10901641845703
26600,616.6322631835938,-367.99609375,-381.7568664550781,69.95355987548828
26700,616.6322631835938,-364.01654052734375,-376.2435302734375,70.14684295654297
26800,616.6322631835938,-296.756591796875,-305.1390075683594,66.42391967773438
26900,616.6322631835938,-302.75213623046875,-310.9149169921875,67.02008819580078
27000,616.6322631835938,-279.1823425292969,-285.0517883300781,65.25440979003906
27100,616.6322631835938,-228.15390014648438,-231.73297119140625,62.071876525878906
27200,616.6322631835938,-223.83216857910156,-225.88372802734375,62.63431167602539
27300,616.6322631835938,-265.49774169921875,-267.9001770019531,64.49746704101562
27400,616.6322631835938,-237.8087615966797,-238.47735595703125,62.23001480102539
27500,616.6322631835938,-174.20391845703125,-172.8077850341797,58.0036735534668
27600,616.6322631835938,-149.59674072265625,-147.3348388671875,57.302024841308594
27700,616.6322631835938,-85.71829223632812,-82.12308502197266,52.87228012084961
27800,616.6322631835938,-100.4513168334961,-96.91987609863281,54.05924606323242
27900,616.6322631835938,-103.29862213134766,-99.27346801757812,54.10423278808594
28000,616.6322631835938,-61.26548767089844,-56.027523040771484,51.77690505981445
28100,616.6322631835938,-103.78163146972656,-99.94439697265625,55.254905700683594
28200,616.6322631835938,-105.66192626953125,-101.29174041748047,55.342552185058594
28300,616.6322631835938,-129.26791381835938,-124.7945785522461,57.2282600402832
28400,616.6322631835938,-132.549072265625,-127.61844635009766,56.728515625
28500,616.6322631835938,-82.55672454833984,-76.91275024414062,53.01998519897461
28600,616.6322631835938,-105.07059478759766,-99.9825210571289,54.1063232421875
28700,616.6322631835938,-102.69695281982422,-97.73505401611328,53.98616027832031
28800,616.6322631835938,-73.92932891845703,-68.42063903808594,52.63486862182617
28900,616.6322631835938,-46.3089599609375,-40.21181869506836,51.19082260131836
29000,616.6322631835938,-27.02639389038086,-20.04063606262207,50.00823211669922
29100,616.6322631835938,-66.5638198852539,-60.263275146484375,52.554927825927734
29200,616.6322631835938,-72.49755096435547,-66.9495620727539,53.199684143066406
29300,616.6322631835938,-74.7203140258789,-69.08303833007812,53.06389236450195
29400,616.6322631835938,-71.7715072631836,-65.96094512939453,52.42641067504883
29500,616.6322631835938,-89.31884765625,-83.94636535644531,53.41078186035156
29600,616.6322631835938,-96.6236801147461,-91.49864196777344,54.57969284057617
29700,616.6322631835938,-94.6982421875,-88.87488555908203,54.70945358276367
29800,616.6322631835938,-91.31549072265625,-85.45491790771484,53.35945510864258
29900,616.6322631835938,-46.98043441772461,-40.07925796508789,50.69149398803711
30000,616.6322631835938,-47.91117477416992,-42.810672760009766,51.389305114746094
30100,616.6322631835938,-7.928299427032471,-2.0823421478271484,47.97517395019531
30200,616.6322631835938,23.315731048583984,30.029783248901367,46.39191818237305
30300,616.6322631835938,21.41619873046875,29.268449783325195,46.59320068359375
30400,616.6322631835938,13.26198673248291,20.939128875732422,47.043907165527344
30500,616.6322631835938,-22.007431030273438,-15.130780220031738,49.202125549316406
30600,616.6322631835938,25.87401580810547,33.452152252197266,46.75059509277344
30700,616.6322631835938,29.999378204345703,37.54469680786133,45.996124267578125
30800,616.6322631835938,-11.71112060546875,-4.756885051727295,48.409000396728516
30900,616.6322631835938,-28.800113677978516,-21.62664222717285,49.30735397338867
31000,616.6322631835938,-2.5005600452423096,4.948518753051758,47.20932388305664
31100,616.6322631835938,16.675886154174805,24.367965698242188,45.59238815307617
31200,616.6322631835938,3.7586348056793213,11.352019309997559,46.344337463378906
31300,616.6322631835938,28.019445419311523,36.37350082397461,45.30883026123047
31400,616.6322631835938,30.110477447509766,38.16764831542969,45.20515823364258
31500,616.6322631835938,0.3164673149585724,8.514325141906738,47.1605224609375
31600,616.6322631835938,15.52588176727295,24.096731185913086,46.757781982421875
31700,616.6322631835938,-6.492410182952881,1.6797903776168823,47.993896484375
31800,616.6322631835938,-4.000418663024902,4.661802291870117,47.60275650024414
31900,616.6322631835938,-9.035266876220703,-0.4428817927837372,47.89761734008789
32000,616.6322631835938,-7.802199840545654,-2.4960389137268066,47.37762451171875
32100,616.6322631835938,-18.7176570892334,-12.679312705993652,48.5153923034668
32200,616.6322631835938,-20.80940055847168,-14.170462608337402,49.02757263183594
32300,616.6322631835938,1.2156682014465332,8.604994773864746,47.46907043457031
32400,616.6322631835938,33.111270904541016,40.976322174072266,44.89784240722656
32500,616.6322631835938,56.33919906616211,64.38483428955078,43.9549560546875
32600,616.6322631835938,41.249202728271484,50.050758361816406,45.64863204956055
32700,616.6322631835938,32.46918869018555,41.338478088378906,46.10462188720703
32800,616.6322631835938,47.92130661010742,57.12207794189453,45.265750885009766
32900,616.6322631835938,43.97074508666992,53.09602355957031,45.27834701538086
33000,616.6322631835938,45.396629333496094,54.80105209350586,45.19276428222656
33100,616.6322631835938,29.561586380004883,38.813316345214844,45.235206604003906
33200,616.6322631835938,8.99009895324707,18.502700805664062,46.41591262817383
33300,616.6322631835938,30.234481811523438,39.610633850097656,45.328468322753906
33400,616.6322631835938,58.174041748046875,67.30562591552734,42.8204231262207
33500,616.6322631835938,94.3397216796875,103.98780059814453,40.94099807739258
33600,616.6322631835938,126.43836212158203,136.13218688964844,38.71091842651367
33700,616.6322631835938,126.4196548461914,135.8192901611328,38.822086334228516
33800,616.6322631835938,123.94685363769531,133.00379943847656,38.37507629394531
33900,616.6322631835938,100.49971008300781,109.27298736572266,39.65989303588867
34000,616.6322631835938,87.8066635131836,96.40563201904297,40.415714263916016
34100,616.6322631835938,99.88628387451172,108.69880676269531,39.7938232421875
34200,616.6322631835938,133.92921447753906,142.8353271484375,37.711090087890625
34300,616.6322631835938,128.96963500976562,138.27505493164062,38.112552642822266
34400,616.6322631835938,101.89459228515625,110.59557342529297,39.42118453979492
34500,616.6322631835938,89.1585922241211,97.48895263671875,39.95024108886719
34600,616.6322631835938,84.83482360839844,93.5473403930664,41.02583694458008
34700,616.6322631835938,67.34416198730469,76.3324966430664,42.8027458190918
34800,616.6322631835938,76.66669464111328,85.88616943359375,42.23975372314453
34900,616.6322631835938,60.675697326660156,69.44744873046875,42.65614318847656
35000,616.6322631835938,113.48155212402344,122.58030700683594,39.9999885559082
35100,616.6322631835938,132.470703125,141.60943603515625,38.32731246948242
35200,616.6322631835938,123.86409759521484,133.24485778808594,38.48575210571289
35300,616.6322631835938,65.927490234375,74.42088317871094,42.17884826660156
35400,616.6322631835938,85.59102630615234,94.28927612304688,40.478370666503906
35500,616.6322631835938,125.96974182128906,135.03182983398438,38.573883056640625
35600,616.6322631835938,159.6986846923828,168.7046356201172,36.267250061035156
35700,616.6322631835938,144.06494140625,153.16424560546875,36.93825912475586
35800,616.6322631835938,147.23785400390625,156.59136962890625,36.76148986816406
35900,616.6322631835938,179.3896026611328,188.65142822265625,34.60377883911133
36000,616.6322631835938,175.359619140625,184.6586151123047,34.989253997802734
36100,616.6322631835938,195.76138305664062,204.79751586914062,33.698890686035156
36200,616.6322631835938,168.93190002441406,178.47593688964844,35.4776496887207
36300,616.6322631835938,174.0690460205078,183.5701446533203,35.31705856323242
36400,616.6322631835938,212.24781799316406,221.6776885986328,33.056758880615234
36500,616.6322631835938,192.8970489501953,202.36521911621094,34.03410339355469
36600,616.6322631835938,190.86012268066406,200.154052734375,34.01051712036133
36700,616.6322631835938,212.19859313964844,221.38540649414062,32.05701446533203
36800,616.6322631835938,225.53887939453125,234.88966369628906,31.259078979492188
36900,616.6322631835938,223.62594604492188,233.17037963867188,31.40023422241211
37000,616.6322631835938,184.15077209472656,193.59518432617188,34.26902389526367
37100,616.6322631835938,168.12966918945312,177.56692504882812,34.95875549316406
37200,616.6322631835938,173.11788940429688,182.36599731445312,34.588687896728516
37300,616.6322631835938,198.10516357421875,207.71405029296875,33.54277801513672
37400,616.6322631835938,226.2241668701172,235.59776306152344,31.449302673339844
37500,616.6322631835938,220.1595001220703,229.53598022460938,32.160858154296875
37600,616.6322631835938,240.45953369140625,249.76556396484375,30.914785385131836
37700,616.6322631835938,244.27757263183594,253.99679565429688,31.013219833374023
37800,616.6322631835938,233.67214965820312,243.63140869140625,31.88689613342285
37900,616.6322631835938,219.62298583984375,229.2195281982422,32.37742233276367
