step,init_q,running_discounted_reward,running_reward,running_time
11300,492.21844482421875,-1743.349365234375,-1818.2867431640625,80.91397857666016
11400,492.21844482421875,-1783.6865234375,-1860.8724365234375,81.8682861328125
11500,494.4272766113281,-1735.171875,-1808.828857421875,80.57486724853516
11600,494.483642578125,-1732.7574462890625,-1805.887451171875,80.89612579345703
11700,494.6687316894531,-1715.9281005859375,-1788.638427734375,80.25875091552734
11800,494.7362976074219,-1757.358154296875,-1832.7064208984375,81.24581909179688
11900,494.79718017578125,-1796.8409423828125,-1874.5711669921875,82.18352508544922
12000,494.8388366699219,-1834.71630859375,-1914.342529296875,83.07434844970703
12100,494.84814453125,-1802.3336181640625,-1879.12548828125,82.3706283569336
12200,494.8501281738281,-1747.3680419921875,-1819.6607666015625,81.25949096679688
12300,494.8530578613281,-1611.009033203125,-1676.21875,77.26419067382812
12400,494.8537292480469,-1581.153564453125,-1643.9078369140625,76.55098724365234
12500,494.8542785644531,-1544.0927734375,-1606.4517822265625,75.13726043701172
12600,494.8543701171875,-1506.049072265625,-1565.6292724609375,74.13040161132812
12700,494.85443115234375,-1557.2716064453125,-1620.8477783203125,75.42388153076172
12800,494.85443115234375,-1579.91259765625,-1644.815185546875,75.57005310058594
12900,494.8544616699219,-1410.0570068359375,-1466.069580078125,70.74199676513672
13000,494.8544616699219,-1307.760986328125,-1358.077880859375,67.80465698242188
13100,494.8544616699219,-1342.548583984375,-1394.1739501953125,69.31442260742188
13200,494.8544616699219,-1266.595458984375,-1313.741943359375,67.20126342773438
13300,494.8544616699219,-1247.9906005859375,-1292.6771240234375,67.01164245605469
13400,494.8544616699219,-1257.538818359375,-1302.0433349609375,67.5610580444336
13500,494.8544616699219,-1229.4351806640625,-1272.2191162109375,67.00635528564453
13600,494.8544616699219,-1294.5372314453125,-1342.108154296875,68.65603637695312
13700,494.8544616699219,-1223.9033203125,-1267.1275634765625,66.61957550048828
13800,494.8544616699219,-1262.4493408203125,-1307.771240234375,68.1885986328125
13900,494.8544616699219,-1326.5999755859375,-1375.882568359375,69.77916717529297
14000,494.8544616699219,-1320.7579345703125,-1369.0885009765625,69.79020690917969
14100,494.8544616699219,-1261.23291015625,-1305.5023193359375,68.11066436767578
14200,494.8544616699219,-1234.4222412109375,-1276.727294921875,67.35513305664062
14300,494.8544616699219,-1299.2423095703125,-1346.390869140625,68.98737335205078
14400,494.8544616699219,-1314.2650146484375,-1363.4427490234375,69.16110229492188
14500,494.8544616699219,-1375.431396484375,-1428.7706298828125,70.70304870605469
14600,494.8544616699219,-1397.0771484375,-1450.8321533203125,71.7178955078125
14700,494.8544616699219,-1321.4080810546875,-1370.3509521484375,69.55290222167969
14800,494.8544616699219,-1307.9613037109375,-1354.716796875,69.49899291992188
14900,494.8544616699219,-1280.2457275390625,-1324.98095703125,68.72404479980469
15000,494.8544616699219,-1342.8072509765625,-1392.2318115234375,70.287841796875
15100,494.8544616699219,-1353.5653076171875,-1404.814208984375,70.33477783203125
15200,494.85443115234375,-1428.6988525390625,-1484.5736083984375,71.81803894042969
15300,494.85443115234375,-1341.587646484375,-1392.4776611328125,69.36577606201172
15400,494.7767028808594,-1270.448974609375,-1317.0111083984375,67.4076156616211
15500,494.7668151855469,-1208.56640625,-1251.1524658203125,65.71537017822266
15600,494.74261474609375,-1274.7767333984375,-1322.0948486328125,67.42960357666016
15700,493.584228515625,-1291.5164794921875,-1338.9901123046875,68.25812530517578
15800,492.4520263671875,-1251.04248046875,-1295.28857421875,67.29296112060547
15900,491.60870361328125,-1097.2369384765625,-1134.8193359375,62.592926025390625
16000,493.67791748046875,-1169.8643798828125,-1211.578369140625,64.4632797241211
16100,494.29742431640625,-1196.1519775390625,-1238.4993896484375,65.5901107788086
16200,494.540283203125,-1157.43310546875,-1196.720703125,64.6225814819336
16300,494.6236877441406,-1168.8575439453125,-1207.8846435546875,65.19145202636719
16400,494.81268310546875,-1138.9697265625,-1175.1658935546875,64.46528625488281
16500,494.8475036621094,-1020.1878662109375,-1051.3629150390625,60.819671630859375
16600,494.8515930175781,-977.040283203125,-1005.47998046875,59.5722541809082
16700,494.8529052734375,-935.2557373046875,-960.9207153320312,58.34145736694336
16800,494.85406494140625,-1031.3046875,-1062.8746337890625,60.42438507080078
16900,494.8542175292969,-1062.8785400390625,-1095.73095703125,61.70316696166992
17000,494.8544006347656,-930.5845336914062,-958.0985717773438,57.612876892089844
17100,494.85443115234375,-933.2512817382812,-960.193603515625,57.83223342895508
17200,494.8544616699219,-979.4429321289062,-1006.749755859375,59.66109085083008
17300,494.8544616699219,-909.0443115234375,-933.566650390625,57.47163391113281
17400,494.8544616699219,-879.0525512695312,-902.0939331054688,56.64815139770508
17500,494.8544616699219,-883.9068603515625,-906.6897583007812,57.00495529174805
17600,494.8544616699219,-864.2022094726562,-886.3875122070312,56.5119743347168
17700,494.8544616699219,-846.3796997070312,-867.0147094726562,56.03205490112305
17800,494.8544616699219,-875.212158203125,-896.1640014648438,57.08045196533203
17900,494.8544616699219,-864.2918701171875,-884.5379638671875,56.83510971069336
18000,494.8544616699219,-752.7902221679688,-769.5907592773438,53.19124984741211
18100,494.8544616699219,-736.2479248046875,-751.7806396484375,52.707603454589844
18200,494.8544616699219,-751.5250854492188,-767.0570678710938,53.31611251831055
18300,494.8544616699219,-762.0228271484375,-778.3689575195312,53.78279113769531
18400,494.8544616699219,-743.8900756835938,-759.0280151367188,53.218971252441406
18500,494.8544616699219,-834.1387939453125,-854.5765991210938,55.558021545410156
18600,494.8544616699219,-804.275634765625,-823.1553955078125,54.666114807128906
18700,494.8544616699219,-856.8460693359375,-878.4976196289062,56.58280944824219
18800,494.8544616699219,-877.4663696289062,-899.57275390625,57.353668212890625
18900,494.8544616699219,-933.7210083007812,-958.5941162109375,59.385986328125
19000,494.8544616699219,-937.7619018554688,-962.1643676757812,59.56668472290039
19100,494.8544616699219,-943.216064453125,-968.328369140625,59.88643264770508
19200,494.85443115234375,-980.5136108398438,-1006.8163452148438,61.27250671386719
19300,494.853759765625,-1009.5516967773438,-1036.4755859375,62.30887985229492
19400,494.8532409667969,-1006.7369995117188,-1033.1517333984375,62.24343490600586
19500,494.83282470703125,-1079.393310546875,-1110.7445068359375,64.07469940185547
19600,491.9268798828125,-1041.06005859375,-1070.707275390625,62.82096481323242
19700,485.61871337890625,-1077.6063232421875,-1108.1383056640625,64.21842193603516
19800,478.26556396484375,-997.5451049804688,-1025.144775390625,61.587127685546875
19900,472.4289245605469,-930.7730102539062,-954.508544921875,59.4110107421875
20000,467.291015625,-804.3895874023438,-823.9042358398438,55.21051788330078
20100,462.229736328125,-789.3699951171875,-808.298583984375,54.779991149902344
20200,459.63702392578125,-748.9363403320312,-766.0894775390625,53.453941345214844
20300,485.3227844238281,-725.9208984375,-741.9457397460938,52.72218322753906
20400,489.7270812988281,-712.073486328125,-726.8310546875,52.284271240234375
20500,491.76422119140625,-719.7327270507812,-733.9650268554688,52.5815544128418
